date,JP_trade_balance,Nikkei225,DXY,USDJPY,JP_10Y_yield,JP_CPI,US_interest_rate,BLK,BEN,FSI,AB,BRK-B,HTHIY,NTDOY
2021-04-20,2282.0,29100.38,91.241,108.08,0.094,99.1,0.07,740.93,25.56,3.21,30.74,267.89,91.49,14.48
2021-04-21,2282.0,28508.55,91.155,108.06,0.094,99.1,0.07,746.98,25.99,3.06,31.38,272.21,93.36,14.61
2021-04-22,2282.0,29188.17,91.333,107.97,0.094,99.1,0.07,732.06,25.19,3.05,32.02,269.51,93.99,14.44
2021-04-23,2282.0,29020.63,90.832,107.88,0.094,99.1,0.07,748.49,25.85,2.99,32.55,271.98,96.24,14.49
2021-04-26,2282.0,29126.23,90.807,108.09,0.094,99.1,0.07,753.23,26.21,3.1,32.87,270.86,95.79,14.22
2021-04-27,2282.0,28991.89,90.909,108.73,0.094,99.1,0.07,755.24,26.2,3.1,33.13,273.65,93.67,14.03
2021-04-28,2282.0,29053.97,90.609,108.6,0.094,99.1,0.07,751.35,26.47,3.12,32.27,272.95,96.31,14.28
2021-05-06,-1773.0,29331.37,90.951,109.09,0.0841,99.4,0.06,798.13,29.85,3.14,35.7,289.71,98.55,14.0
2021-05-07,-1773.0,29357.82,90.233,108.59,0.0841,99.4,0.06,804.32,29.96,3.2,35.02,290.93,100.77,13.8
2021-05-10,-1773.0,29518.34,90.212,108.84,0.0841,99.4,0.06,789.24,30.47,3.04,35.18,292.33,98.02,14.13
2021-05-11,-1773.0,28608.59,90.141,108.62,0.0841,99.4,0.06,776.96,29.68,3.06,34.1,285.63,97.21,14.31
2021-05-12,-1773.0,28147.51,90.713,109.7,0.0841,99.4,0.06,757.99,28.73,3.0,32.74,282.91,96.4,13.9
2021-05-13,-1773.0,27448.01,90.752,109.47,0.0841,99.4,0.06,772.25,29.94,2.92,33.83,286.9,97.1,13.72
2021-05-14,-1773.0,28084.47,90.321,109.35,0.0841,99.4,0.06,788.71,30.34,2.93,34.82,290.68,98.84,14.11
2021-05-17,-1773.0,27824.83,90.164,109.23,0.0841,99.4,0.06,781.89,30.4,3.09,34.28,289.22,98.05,14.26
2021-05-18,-1773.0,28406.84,89.75,108.89,0.0841,99.4,0.06,773.31,29.52,3.03,34.16,287.59,99.5,14.08
2021-05-19,-1773.0,28044.45,90.191,109.22,0.0841,99.4,0.06,771.82,29.39,3.1,33.98,286.22,98.34,14.36
2021-05-20,-1773.0,28098.25,89.808,108.78,0.0841,99.4,0.06,777.67,29.18,3.22,34.06,286.73,99.74,14.39
2021-05-21,-1773.0,28317.83,90.017,108.95,0.0841,99.4,0.06,792.3,29.47,3.27,34.93,287.74,101.61,14.67
2021-05-24,-1773.0,28364.61,89.844,108.76,0.0841,99.4,0.06,802.97,29.42,3.24,34.79,289.73,104.23,15.02
2021-05-25,-1773.0,28553.98,89.639,108.78,0.0841,99.4,0.06,804.73,29.06,3.27,34.29,287.2,103.04,15.29
2021-05-26,-1773.0,28642.19,90.042,109.15,0.0841,99.4,0.06,806.99,29.25,3.16,34.77,287.33,103.89,15.47
2021-05-27,-1773.0,28549.01,89.971,109.84,0.0841,99.4,0.06,806.71,30.04,3.23,35.37,289.3,104.29,15.33
2021-05-28,-1773.0,29149.41,90.031,109.85,0.0841,99.4,0.06,807.28,30.05,3.19,35.34,289.44,105.31,15.46
2021-06-01,3442.0,28814.34,89.831,109.5,0.0678,99.5,0.08,807.16,30.32,3.28,35.42,289.84,106.85,15.2
2021-06-02,3442.0,28946.14,89.909,109.57,0.0678,99.5,0.08,816.83,30.73,3.25,35.33,290.02,106.96,15.25
2021-06-03,3442.0,29058.11,90.512,110.31,0.0678,99.5,0.08,814.72,31.22,3.24,35.62,291.97,107.76,15.26
2021-06-04,3442.0,28941.52,90.136,109.54,0.0678,99.5,0.08,820.12,31.4,3.31,35.39,292.52,111.17,15.56
2021-06-07,3442.0,29019.24,89.95,109.26,0.0678,99.5,0.08,818.37,31.14,3.28,35.31,289.46,111.62,15.73
2021-06-08,3442.0,28963.56,90.076,109.49,0.0678,99.5,0.08,817.97,30.85,3.35,35.99,289.19,111.3,15.6
2021-06-09,3442.0,28860.8,90.12,109.64,0.0678,99.5,0.08,805.41,30.56,3.45,36.27,288.58,111.71,15.34
2021-06-10,3442.0,28958.56,90.075,109.32,0.0678,99.5,0.08,802.17,30.26,3.48,35.71,284.91,110.87,15.41
2021-06-11,3442.0,28948.73,90.555,109.68,0.0678,99.5,0.08,814.4,30.56,3.53,36.02,286.82,109.56,15.41
2021-06-15,3442.0,29441.3,90.536,110.06,0.0678,99.5,0.08,814.72,30.12,3.44,35.59,283.94,110.58,14.65
2021-06-16,3442.0,29291.01,91.129,110.72,0.0678,99.5,0.08,803.94,29.73,3.5,35.58,283.11,113.76,14.28
2021-06-17,3442.0,29018.33,91.889,110.24,0.0678,99.5,0.08,803.45,28.32,3.55,35.04,278.69,112.48,14.71
2021-06-18,3442.0,28964.08,92.321,110.23,0.0678,99.5,0.08,777.52,27.61,3.54,33.95,274.04,109.96,14.72
2021-06-21,3442.0,28010.93,91.899,110.33,0.0678,99.5,0.08,796.46,28.48,4.01,34.74,277.1,109.83,14.85
2021-06-22,3442.0,28884.13,91.756,110.67,0.0678,99.5,0.08,799.69,28.28,4.01,35.27,276.92,112.83,14.74
2021-06-23,3442.0,28874.89,91.802,110.95,0.0678,99.5,0.08,800.3,28.2,3.93,35.43,274.66,110.96,14.4
2021-06-24,3442.0,28875.23,91.814,110.89,0.0678,99.5,0.08,802.08,28.58,3.82,35.99,275.49,111.97,14.56
2021-06-25,3442.0,29066.18,91.851,110.79,0.0678,99.5,0.08,808.27,29.15,3.75,36.07,278.38,115.67,14.48
2021-06-28,3442.0,29048.02,91.887,110.62,0.0678,99.5,0.08,812.62,28.59,3.97,36.64,276.61,116.75,14.72
2021-06-29,3442.0,28812.61,92.049,110.55,0.0678,99.5,0.08,807.8,28.29,3.83,36.21,276.21,116.87,14.62
2021-06-30,3442.0,28791.53,92.436,111.11,0.0678,99.5,0.08,809.14,28.35,3.84,36.54,277.92,114.54,14.51
2021-07-01,3954.0,28707.04,92.597,111.53,0.0252,99.7,0.1,813.08,28.59,3.83,36.71,280.17,114.65,14.48
2021-07-02,3954.0,28783.28,92.226,111.02,0.0252,99.7,0.1,826.39,28.31,3.74,36.82,279.12,116.43,14.69
2021-07-06,3954.0,28643.21,92.546,110.62,0.0252,99.7,0.1,825.51,28.0,3.8,37.12,277.32,117.23,15.06
2021-07-07,3954.0,28366.95,92.644,110.62,0.0252,99.7,0.1,833.15,28.45,3.83,35.96,279.24,116.85,14.96
2021-07-08,3954.0,28118.03,92.417,109.76,0.0252,99.7,0.1,810.55,27.54,3.79,35.22,274.1,116.26,14.25
2021-07-09,3954.0,27940.42,92.13,110.12,0.0252,99.7,0.1,833.49,28.49,4.0,36.33,280.49,122.15,14.54
2021-07-12,3954.0,28569.02,92.261,110.37,0.0252,99.7,0.1,847.0,28.6,4.26,36.61,280.11,122.49,14.42
2021-07-13,3954.0,28718.24,92.752,110.63,0.0252,99.7,0.1,839.75,27.2,4.2,35.88,279.21,123.39,14.28
2021-07-14,3954.0,28608.49,92.41,109.96,0.0252,99.7,0.1,814.08,26.79,4.05,35.9,278.31,120.47,14.42
2021-07-15,3954.0,28279.09,92.624,109.84,0.0252,99.7,0.1,813.79,26.75,4.13,35.7,279.72,116.07,14.23
2021-07-16,3954.0,28003.08,92.687,110.08,0.0252,99.7,0.1,809.18,26.06,4.09,35.44,277.9,118.12,14.11
2021-07-19,3954.0,27652.74,92.891,109.45,0.0252,99.7,0.1,781.57,25.33,4.0,34.81,272.66,113.45,13.8
2021-07-20,3954.0,27388.16,92.973,109.86,0.0252,99.7,0.1,812.71,25.98,3.9,35.39,276.89,116.42,13.71
2021-07-21,3954.0,27548.0,92.754,110.29,0.0252,99.7,0.1,816.27,26.51,4.15,36.13,279.88,116.59,13.74
2021-07-26,3954.0,27833.29,92.649,110.39,0.0252,99.7,0.1,805.92,26.46,4.1,37.14,278.8,118.24,13.6
2021-07-27,3954.0,27970.22,92.432,109.79,0.0252,99.7,0.1,797.03,26.09,4.03,36.57,280.78,116.79,13.58
2021-07-28,3954.0,27581.66,92.322,109.91,0.0252,99.7,0.1,795.95,25.88,4.02,36.47,278.1,117.93,13.57
2021-07-29,3954.0,27782.42,91.864,109.49,0.0252,99.7,0.1,803.98,26.41,4.06,37.81,279.76,117.39,13.31
2021-07-30,3954.0,27283.59,92.174,109.69,0.0252,99.7,0.1,801.92,26.19,4.05,37.88,278.29,111.98,12.85
2021-08-02,-5854.0,27781.02,92.048,109.31,0.022,99.7,0.09,807.55,26.38,3.91,38.61,278.14,111.66,13.02
2021-08-03,-5854.0,27641.83,92.081,109.03,0.022,99.7,0.09,813.98,27.21,3.69,39.42,281.8,112.43,12.97
2021-08-04,-5854.0,27584.08,92.27,109.48,0.022,99.7,0.09,815.65,27.12,3.62,39.39,278.78,111.19,12.76
2021-08-05,-5854.0,27728.12,92.244,109.77,0.022,99.7,0.09,822.37,27.51,3.64,39.82,280.21,111.11,12.53
2021-08-06,-5854.0,27820.04,92.8,110.23,0.022,99.7,0.09,828.67,28.06,3.7,39.94,285.63,110.58,11.82
2021-08-10,-5854.0,27888.15,93.055,110.58,0.022,99.7,0.09,843.9,29.08,3.69,39.74,288.94,110.47,11.37
2021-08-11,-5854.0,28070.51,92.922,110.44,0.022,99.7,0.09,848.09,29.61,3.63,39.87,291.28,113.68,11.84
2021-08-12,-5854.0,28015.02,93.035,110.44,0.022,99.7,0.09,849.43,29.4,3.7,39.97,290.24,114.14,11.8
2021-08-13,-5854.0,27977.15,92.518,109.61,0.022,99.7,0.09,847.87,29.04,3.63,40.49,287.89,114.76,11.89
2021-08-16,-5854.0,27523.19,92.628,109.27,0.022,99.7,0.09,855.3,28.91,3.59,40.38,289.45,114.23,11.87
2021-08-17,-5854.0,27424.47,93.13,109.59,0.022,99.7,0.09,841.18,28.06,3.55,39.13,289.1,114.14,11.83
2021-08-18,-5854.0,27585.91,93.136,109.77,0.022,99.7,0.09,834.05,27.48,3.47,39.86,286.36,112.08,11.81
2021-08-19,-5854.0,27281.17,93.568,109.77,0.022,99.7,0.09,835.78,27.16,3.34,40.21,285.13,109.9,11.81
2021-08-20,-5854.0,27013.25,93.496,109.79,0.022,99.7,0.09,848.16,27.59,3.29,40.59,285.27,109.59,12.08
2021-08-23,-5854.0,27494.24,92.958,109.69,0.022,99.7,0.09,858.05,27.95,3.38,40.67,285.62,112.03,12.07
2021-08-24,-5854.0,27732.1,92.893,109.68,0.022,99.7,0.09,859.28,28.42,3.39,40.9,286.02,112.17,12.1
2021-08-25,-5854.0,27724.8,92.966,110.0,0.022,99.7,0.09,868.83,28.83,3.44,40.58,287.3,113.01,12.04
2021-08-26,-5854.0,27742.29,93.062,110.09,0.022,99.7,0.09,865.46,28.48,3.44,40.57,285.27,109.98,11.86
2021-08-27,-5854.0,27641.14,92.686,109.85,0.022,99.7,0.09,883.09,29.19,3.46,41.59,286.6,111.1,11.79
2021-08-30,-5854.0,27789.29,92.653,109.92,0.022,99.7,0.09,876.74,28.73,3.53,41.71,285.66,112.0,11.91
2021-08-31,-5854.0,28089.54,92.626,110.0,0.022,99.7,0.09,872.32,28.75,3.53,41.85,285.77,110.3,12.02
2021-09-01,-5715.0,28451.02,92.449,110.04,0.0542,100.1,0.08,872.81,28.6,3.54,41.75,285.26,112.54,12.22
2021-09-02,-5715.0,28543.51,92.225,109.93,0.0542,100.1,0.08,879.14,28.75,3.56,41.4,285.05,113.52,12.39
2021-09-03,-5715.0,29128.11,92.035,109.7,0.0542,100.1,0.08,870.54,28.36,3.59,41.13,281.89,120.36,12.38
2021-09-07,-5715.0,29916.14,92.512,110.28,0.0542,100.1,0.08,858.98,27.67,3.56,40.76,278.9,119.73,12.6
2021-09-08,-5715.0,30181.21,92.653,110.27,0.0542,100.1,0.08,858.52,27.74,3.53,40.49,279.34,118.92,12.31
2021-09-09,-5715.0,30008.19,92.479,109.74,0.0542,100.1,0.08,856.48,27.79,3.53,41.0,278.61,120.12,12.31
2021-09-10,-5715.0,30381.84,92.582,109.91,0.0542,100.1,0.08,851.35,27.75,3.38,41.39,277.6,118.36,12.43
2021-09-13,-5715.0,30447.37,92.675,110.01,0.0542,100.1,0.08,851.02,28.13,3.51,41.49,279.92,121.32,12.53
2021-09-14,-5715.0,30670.1,92.623,109.69,0.0542,100.1,0.08,837.73,27.75,3.48,40.73,277.2,120.3,12.25
2021-09-15,-5715.0,30511.71,92.548,109.37,0.0542,100.1,0.08,844.88,28.39,3.49,41.57,278.18,120.95,12.24
2021-09-16,-5715.0,30323.34,92.932,109.74,0.0542,100.1,0.08,827.03,28.06,3.47,41.37,277.51,120.5,12.0
2021-09-17,-5715.0,30500.05,93.195,109.99,0.0542,100.1,0.08,814.21,27.76,3.5,41.61,276.76,119.59,12.14
2021-09-22,-5715.0,29639.4,93.462,109.81,0.0542,100.1,0.08,790.45,27.08,3.49,40.61,274.07,116.78,12.12
2021-09-24,-5715.0,30248.81,93.327,110.74,0.0542,100.1,0.08,812.34,28.06,3.41,41.7,277.87,117.91,12.15
2021-09-27,-5715.0,30240.06,93.383,111.01,0.0542,100.1,0.08,813.13,28.52,3.49,41.29,279.72,123.57,12.15
2021-09-28,-5715.0,30183.96,93.766,111.5,0.0542,100.1,0.08,799.29,27.43,3.56,39.74,276.79,121.52,11.63
2021-09-29,-5715.0,29544.29,94.338,111.97,0.0542,100.1,0.08,795.58,27.24,3.54,39.8,277.29,118.96,11.8
2021-09-30,-5715.0,29452.66,94.23,111.28,0.0542,100.1,0.08,778.94,26.58,3.54,39.62,272.94,118.62,11.85
2021-10-01,-653.0,28771.07,94.035,111.07,0.0868,99.9,0.08,781.94,26.92,3.34,40.59,275.71,117.94,11.26
2021-10-04,-653.0,28444.89,93.776,110.92,0.0868,99.9,0.08,766.77,26.42,3.25,40.22,273.64,113.01,10.94
2021-10-05,-653.0,27822.12,93.975,111.47,0.0868,99.9,0.08,779.05,27.01,3.34,40.42,278.05,115.23,10.92
2021-10-06,-653.0,27528.87,94.266,111.42,0.0868,99.9,0.08,777.91,27.22,3.37,40.01,280.22,114.39,11.16
2021-10-07,-653.0,27678.21,94.217,111.64,0.0868,99.9,0.08,782.37,27.28,3.24,40.13,282.95,114.33,11.33
2021-10-08,-653.0,28048.94,94.067,112.23,0.0868,99.9,0.08,784.27,26.87,3.28,40.52,284.14,112.93,11.27
2021-10-12,-653.0,28230.61,94.516,113.61,0.0868,99.9,0.08,776.65,25.83,3.39,39.58,278.62,115.0,11.31
2021-10-13,-653.0,28140.28,94.08,113.26,0.0868,99.9,0.08,806.02,25.87,3.48,40.11,277.9,114.94,11.29
2021-10-14,-653.0,28550.93,93.956,113.68,0.0868,99.9,0.08,828.96,26.95,3.67,41.74,281.64,116.25,11.39
2021-10-15,-653.0,29068.63,93.937,114.26,0.0868,99.9,0.08,842.66,26.87,3.64,41.69,284.21,118.01,11.26
2021-10-18,-653.0,29025.46,93.953,114.32,0.0868,99.9,0.08,832.49,26.62,3.82,41.81,282.59,117.39,11.24
2021-10-19,-653.0,29215.52,93.734,114.36,0.0868,99.9,0.08,837.45,26.76,3.74,42.2,284.83,118.16,11.21
2021-10-20,-653.0,29255.55,93.558,114.32,0.0868,99.9,0.08,838.64,27.23,3.72,42.53,287.49,120.09,10.95
2021-10-21,-653.0,28708.58,93.77,114.0,0.0868,99.9,0.08,839.37,27.01,3.72,42.94,286.82,116.93,10.94
2021-10-22,-653.0,28804.85,93.642,113.5,0.0868,99.9,0.08,849.82,27.48,3.66,43.91,289.24,117.72,10.97
2021-10-25,-653.0,28600.41,93.813,113.71,0.0868,99.9,0.08,858.89,27.82,3.58,44.43,290.26,119.48,10.83
2021-10-26,-653.0,29106.01,93.949,114.16,0.0868,99.9,0.08,865.25,27.77,3.61,44.38,290.85,118.77,10.73
2021-10-27,-653.0,29098.24,93.802,113.81,0.0868,99.9,0.08,851.95,27.15,3.61,44.55,287.78,115.14,10.68
2021-10-28,-653.0,28820.09,93.345,113.58,0.0868,99.9,0.08,868.87,27.93,3.6,44.63,289.72,117.9,10.93
2021-10-29,-653.0,28892.69,94.134,114.02,0.0868,99.9,0.08,876.28,28.16,3.6,45.07,287.01,115.76,11.05
2021-11-01,-8410.0,29647.08,93.879,114.0,0.0781,100.1,0.08,869.56,31.43,3.58,45.19,286.24,118.91,11.11
2021-11-02,-8410.0,29520.9,94.09,113.95,0.0781,100.1,0.08,880.36,33.69,3.59,44.85,287.93,118.73,10.71
2021-11-04,-8410.0,29794.37,94.347,113.76,0.0781,100.1,0.08,886.11,32.43,3.59,45.44,287.69,121.34,10.72
2021-11-05,-8410.0,29611.57,94.32,113.4,0.0781,100.1,0.08,887.1,32.08,3.51,45.95,287.88,124.28,11.07
2021-11-08,-8410.0,29507.05,94.049,113.23,0.0781,100.1,0.08,897.09,31.96,3.75,45.88,288.8,126.31,10.94
2021-11-09,-8410.0,29285.46,93.955,112.88,0.0781,100.1,0.08,897.91,31.94,3.64,45.94,286.35,124.61,10.92
2021-11-10,-8410.0,29106.78,94.85,113.88,0.0781,100.1,0.08,890.91,31.31,3.69,44.74,285.32,123.0,10.86
2021-11-11,-8410.0,29277.86,95.178,114.07,0.0781,100.1,0.08,896.84,31.73,3.66,45.08,284.65,125.27,11.0
2021-11-12,-8410.0,29609.97,95.128,113.91,0.0781,100.1,0.08,902.31,32.11,3.7,45.77,285.99,128.57,11.07
2021-11-15,-8410.0,29776.8,95.407,114.14,0.0781,100.1,0.08,885.36,31.96,3.76,45.46,284.67,127.31,10.99
2021-11-16,-8410.0,29808.12,95.915,114.83,0.0781,100.1,0.08,881.38,31.88,3.72,45.6,283.36,128.35,11.19
2021-11-17,-8410.0,29688.33,95.828,114.11,0.0781,100.1,0.08,865.21,31.3,3.74,44.83,281.59,126.06,11.06
2021-11-18,-8410.0,29598.66,95.544,114.26,0.0781,100.1,0.08,857.06,31.14,3.76,44.49,280.63,126.27,11.3
2021-11-19,-8410.0,29745.87,96.031,114.03,0.0781,100.1,0.08,849.8,31.01,3.69,43.38,279.99,126.74,11.37
2021-11-22,-8410.0,29774.11,96.548,114.88,0.0781,100.1,0.08,853.87,30.85,3.57,43.73,284.97,128.05,11.11
2021-11-24,-8410.0,29302.66,96.875,115.42,0.0781,100.1,0.08,864.45,30.8,3.59,45.09,287.28,127.0,10.96
2021-11-26,-8410.0,28751.62,96.043,113.37,0.0781,100.1,0.08,837.44,29.63,3.52,43.99,283.09,121.8,10.85
2021-11-29,-8410.0,28283.92,96.341,113.53,0.0781,100.1,0.08,861.92,30.18,3.58,43.13,282.12,122.74,11.34
2021-11-30,-8410.0,27821.76,95.994,113.16,0.0781,100.1,0.08,840.2,28.97,3.5,40.69,276.69,118.25,11.02
2021-12-01,-5125.0,27935.62,96.028,112.78,0.0657,100.1,0.08,836.22,28.45,3.5,40.55,275.0,117.6,11.07
2021-12-02,-5125.0,27753.37,96.156,113.18,0.0657,100.1,0.08,853.42,29.19,3.6,41.24,279.09,119.33,11.4
2021-12-03,-5125.0,28029.57,96.117,112.81,0.0657,100.1,0.08,835.51,28.52,3.43,41.24,277.43,120.06,11.16
2021-12-06,-5125.0,27927.37,96.328,113.49,0.0657,100.1,0.08,836.69,28.91,3.43,42.58,281.38,119.16,11.19
2021-12-07,-5125.0,28455.6,96.369,113.57,0.0657,100.1,0.08,859.29,29.49,3.43,42.93,284.97,117.3,11.55
2021-12-08,-5125.0,28860.62,95.894,113.7,0.0657,100.1,0.08,862.03,29.82,3.6,42.04,283.72,115.6,11.72
2021-12-09,-5125.0,28725.47,96.271,113.46,0.0657,100.1,0.08,857.57,29.74,3.54,40.47,284.52,112.92,11.73
2021-12-10,-5125.0,28437.77,96.097,113.38,0.0657,100.1,0.08,863.25,30.45,3.43,41.36,288.23,115.68,11.88
2021-12-13,-5125.0,28640.49,96.317,113.57,0.0657,100.1,0.08,856.25,30.51,3.55,40.3,290.01,112.81,11.7
2021-12-14,-5125.0,28432.64,96.571,113.76,0.0657,100.1,0.08,841.99,30.16,3.55,39.26,295.03,110.28,11.64
2021-12-15,-5125.0,28459.72,96.511,114.04,0.0657,100.1,0.08,853.68,30.95,3.41,38.86,294.58,110.96,11.78
2021-12-16,-5125.0,29066.32,96.042,113.7,0.0657,100.1,0.08,859.88,30.55,3.44,38.82,300.17,112.83,11.8
2021-12-17,-5125.0,28545.68,96.565,113.71,0.0657,100.1,0.08,852.43,29.71,3.49,38.21,293.66,111.99,11.64
2021-12-20,-5125.0,27937.81,96.551,113.63,0.0657,100.1,0.08,837.24,28.74,3.61,36.97,289.61,110.32,11.85
2021-12-21,-5125.0,28517.59,96.491,114.08,0.0657,100.1,0.08,849.91,29.44,3.63,37.89,293.24,110.44,12.19
2021-12-22,-5125.0,28562.21,96.076,114.12,0.0657,100.1,0.08,850.54,29.39,3.51,38.78,294.41,109.47,12.02
2021-12-23,-5125.0,28798.37,96.019,114.41,0.0657,100.1,0.08,852.76,29.89,3.56,39.76,294.49,106.54,12.18
2021-12-27,-5125.0,28676.46,96.093,114.89,0.0657,100.1,0.08,860.83,30.45,3.7,39.6,296.67,108.0,12.26
2021-12-28,-5125.0,29069.16,96.202,114.82,0.0657,100.1,0.08,860.13,30.46,3.78,39.81,298.29,109.47,11.95
2021-12-29,-5125.0,28906.88,95.929,114.97,0.0657,100.1,0.08,848.84,30.27,3.93,39.59,299.46,107.9,11.9
2021-12-30,-5125.0,28791.71,95.968,115.06,0.0657,100.1,0.08,852.61,30.16,3.88,39.79,299.98,108.5,11.72
2022-01-04,-19334.0,29301.79,96.262,116.13,0.1401,100.3,0.08,855.84,30.86,3.78,39.12,308.53,112.09,11.66
2022-01-05,-19334.0,29332.16,96.171,116.11,0.1401,100.3,0.08,832.09,30.54,3.77,38.01,309.92,115.38,11.39
2022-01-06,-19334.0,28487.87,96.32,115.84,0.1401,100.3,0.08,835.56,30.76,3.71,38.09,313.22,115.98,11.49
2022-01-07,-19334.0,28478.56,95.719,115.53,0.1401,100.3,0.08,832.56,31.71,3.63,39.47,319.78,116.16,11.62
2022-01-11,-19334.0,28222.48,95.624,115.3,0.1401,100.3,0.08,828.75,32.43,3.56,41.5,319.8,118.7,11.8
2022-01-12,-19334.0,28765.66,94.915,114.64,0.1401,100.3,0.08,825.88,31.68,3.63,41.54,320.39,119.81,11.71
2022-01-13,-19334.0,28489.13,94.79,114.17,0.1401,100.3,0.08,809.52,31.51,3.68,41.01,321.26,121.19,11.44
2022-01-14,-19334.0,28124.28,95.165,114.2,0.1401,100.3,0.08,791.81,31.81,3.73,40.94,324.13,121.5,11.43
2022-01-18,-19334.0,28257.25,95.732,114.58,0.1401,100.3,0.08,776.32,30.9,3.56,41.01,320.29,116.01,11.68
2022-01-19,-19334.0,27467.23,95.51,114.33,0.1401,100.3,0.08,770.26,30.5,3.35,40.78,314.75,112.27,11.72
2022-01-20,-19334.0,27772.93,95.735,114.08,0.1401,100.3,0.08,771.23,29.51,3.25,40.38,311.01,110.9,11.98
2022-01-21,-19334.0,27522.26,95.642,113.68,0.1401,100.3,0.08,747.32,28.7,3.22,38.84,305.22,110.02,11.86
2022-01-24,-19334.0,27588.37,95.918,113.98,0.1401,100.3,0.08,734.16,28.58,2.96,37.11,303.73,108.49,11.75
2022-01-25,-19334.0,27131.34,95.948,113.91,0.1401,100.3,0.08,745.11,28.46,3.09,36.61,307.19,109.0,11.78
2022-01-26,-19334.0,27011.33,96.39,114.68,0.1401,100.3,0.08,742.23,28.63,3.22,37.46,309.26,106.87,12.21
2022-02-07,-6172.0,27248.87,95.399,115.09,0.2076,100.7,0.08,762.25,28.03,3.24,37.79,316.51,102.16,12.68
2022-02-08,-6172.0,27284.52,95.643,115.54,0.2076,100.7,0.08,753.36,27.91,3.31,39.0,321.44,103.35,12.53
2022-02-09,-6172.0,27579.87,95.494,115.54,0.2076,100.7,0.08,758.59,28.27,3.28,40.19,322.38,104.6,12.65
2022-02-10,-6172.0,27696.08,95.553,116.01,0.2076,100.7,0.08,726.11,28.31,3.37,40.01,319.85,103.75,12.31
2022-02-14,-6172.0,27079.59,96.374,115.54,0.2076,100.7,0.08,709.43,27.42,3.34,37.88,314.28,100.24,12.47
2022-02-15,-6172.0,26865.19,95.989,115.59,0.2076,100.7,0.08,728.91,28.02,3.43,38.61,316.2,101.95,12.83
2022-02-16,-6172.0,27460.4,95.701,115.46,0.2076,100.7,0.08,730.99,28.3,3.45,38.79,315.65,102.75,12.71
2022-02-17,-6172.0,27232.87,95.8,114.93,0.2076,100.7,0.08,711.47,27.16,3.62,37.79,313.55,105.28,12.65
2022-02-18,-6172.0,27122.07,96.043,115.03,0.2076,100.7,0.08,705.42,27.39,3.63,37.57,314.8,105.34,12.78
2022-02-22,-6172.0,26449.61,96.025,115.07,0.2076,100.7,0.08,695.59,26.62,3.5,35.26,314.16,101.68,12.62
2022-02-24,-6172.0,25970.82,97.137,115.54,0.2076,100.7,0.08,682.82,26.12,3.18,36.64,308.28,96.25,12.47
2022-02-25,-6172.0,26476.5,96.615,115.51,0.2076,100.7,0.08,700.62,27.25,3.25,38.11,319.24,99.97,12.44
2022-03-01,-3921.0,26844.72,97.409,114.92,0.2062,101.1,0.2,666.97,25.33,3.43,36.22,316.84,95.85,12.55
2022-03-02,-3921.0,26393.03,97.385,115.52,0.2062,101.1,0.2,688.65,26.56,3.41,37.42,323.64,94.93,12.66
2022-03-03,-3921.0,26577.27,97.785,115.47,0.2062,101.1,0.2,688.34,26.35,3.48,37.05,327.74,92.94,12.72
2022-03-04,-3921.0,25985.47,98.648,114.83,0.2062,101.1,0.2,654.3,25.44,3.51,36.09,325.34,90.97,12.67
2022-03-07,-3921.0,25221.41,99.293,115.33,0.2062,101.1,0.2,635.97,24.54,3.4,34.2,322.72,85.5,12.32
2022-03-08,-3921.0,24790.95,99.062,115.66,0.2062,101.1,0.2,622.63,24.9,3.42,35.75,318.52,82.97,12.14
2022-03-09,-3921.0,24717.53,97.968,115.85,0.2062,101.1,0.2,651.16,25.74,3.64,37.48,325.4,89.13,12.62
2022-03-10,-3921.0,25690.4,98.507,116.13,0.2062,101.1,0.2,654.87,24.56,3.93,37.03,325.3,88.6,12.5
2022-03-11,-3921.0,25162.78,99.124,117.33,0.2062,101.1,0.2,645.33,24.59,3.92,36.61,326.6,87.36,12.5
2022-03-14,-3921.0,25307.85,98.999,118.19,0.2062,101.1,0.2,655.18,24.2,3.84,35.44,329.98,87.47,12.25
2022-03-15,-3921.0,25346.48,99.097,118.3,0.2062,101.1,0.2,664.71,24.33,3.69,35.78,332.55,89.82,12.24
2022-03-16,-3921.0,25762.01,98.618,118.75,0.2062,101.1,0.2,686.72,25.14,3.76,37.21,336.11,93.83,12.76
2022-03-17,-3921.0,26652.89,97.974,118.6,0.2062,101.1,0.2,695.95,25.2,3.7,38.51,344.97,95.28,12.86
2022-03-18,-3921.0,26827.43,98.233,119.15,0.2062,101.1,0.2,693.75,25.18,3.82,38.9,342.41,99.47,12.91
2022-03-22,-3921.0,27224.11,98.493,120.8,0.2062,101.1,0.2,701.53,25.34,3.94,39.24,349.93,100.25,12.92
2022-03-23,-3921.0,28040.16,98.622,121.15,0.2062,101.1,0.2,691.75,24.55,4.12,38.16,348.16,101.39,13.14
2022-03-24,-3921.0,28110.39,98.789,122.37,0.2062,101.1,0.2,693.46,24.89,4.33,38.18,352.37,101.4,13.24
2022-03-25,-3921.0,28149.84,98.789,122.05,0.2062,101.1,0.2,696.05,25.1,4.28,38.48,358.76,101.52,13.42
2022-03-28,-3921.0,27943.89,99.091,123.91,0.2062,101.1,0.2,704.36,25.25,4.34,38.48,359.57,99.99,13.43
